orgtaxlvltop,md5sum,SMAG,rho,tops,organism,taxlevel,metrics,taxogroup,fSMAG,taxlfSMAG,SMAG_md5sum,stcount,Min,Max,Mean,Se,iteration_count,md5sum_SMAG,if.matches,if.matches_no_na,if.matches_text
10Phaeocystistaxogroup_middle,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,TARA_PSW_86_MAG_00284,3.4316640062313,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_PSW_86_MAG_00284vlr,TARA_PSW_86_MAG_00284vlrtaxogroup_middle,TARA_PSW_86_MAG_00284e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,86,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2dTARA_PSW_86_MAG_00284,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_ASW_2018_MAG_00036,3.5678463117065,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_ASW_2018_MAG_00036vlr,TARA_ASW_2018_MAG_00036vlrtaxogroup_middle,TARA_ASW_2018_MAG_00036548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_ASW_2018_MAG_00036,,Unknown,
10Phaeocystistaxogroup_middle,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,TARA_MED_95_MAG_00453,2.6045640533262,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_MED_95_MAG_00453vlr,TARA_MED_95_MAG_00453vlrtaxogroup_middle,TARA_MED_95_MAG_00453c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,23,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214TARA_MED_95_MAG_00453,,Unknown,
10Phaeocystistaxogroup_middle,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,TARA_PSW_86_MAG_00279,2.47459429841002,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_PSW_86_MAG_00279vlr,TARA_PSW_86_MAG_00279vlrtaxogroup_middle,TARA_PSW_86_MAG_002791f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,39,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020TARA_PSW_86_MAG_00279,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_ARC_108_MAG_00319,5.2578193910694,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_ARC_108_MAG_00319vlr,TARA_ARC_108_MAG_00319vlrtaxogroup_middle,TARA_ARC_108_MAG_00319548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_ARC_108_MAG_00319,,Unknown,
10Phaeocystistaxogroup_middle,a646616737704dabd9502d3aaf10f55213639cf5,TARA_MED_95_MAG_00438,2.68128860203468,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_MED_95_MAG_00438vlr,TARA_MED_95_MAG_00438vlrtaxogroup_middle,TARA_MED_95_MAG_00438a646616737704dabd9502d3aaf10f55213639cf5,5,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,a646616737704dabd9502d3aaf10f55213639cf5TARA_MED_95_MAG_00438,,Unknown,
10Phaeocystistaxogroup_middle,1584a344b0b62a97e5fe31e92393ac9d7026d0f7,TARA_AOS_82_MAG_00154,2.04414888459871,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_AOS_82_MAG_00154vlr,TARA_AOS_82_MAG_00154vlrtaxogroup_middle,TARA_AOS_82_MAG_001541584a344b0b62a97e5fe31e92393ac9d7026d0f7,116,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,1584a344b0b62a97e5fe31e92393ac9d7026d0f7TARA_AOS_82_MAG_00154,,Unknown,
10Phaeocystistaxogroup_middle,1584a344b0b62a97e5fe31e92393ac9d7026d0f7,TARA_ARC_108_MAG_00268,2.59027989137734,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_ARC_108_MAG_00268vlr,TARA_ARC_108_MAG_00268vlrtaxogroup_middle,TARA_ARC_108_MAG_002681584a344b0b62a97e5fe31e92393ac9d7026d0f7,1,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,1584a344b0b62a97e5fe31e92393ac9d7026d0f7TARA_ARC_108_MAG_00268,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_ION_45_MAG_00168,2.81883422423221,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_ION_45_MAG_00168vlr,TARA_ION_45_MAG_00168vlrtaxogroup_middle,TARA_ION_45_MAG_00168548387ad489fab49c1d2a4c59e12012cf6e6a238,8,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_ION_45_MAG_00168,,Unknown,
10Phaeocystistaxogroup_middle,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,TARA_PON_109_MAG_00250,2.9785002283623,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_PON_109_MAG_00250vlr,TARA_PON_109_MAG_00250vlrtaxogroup_middle,TARA_PON_109_MAG_00250e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,97,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2dTARA_PON_109_MAG_00250,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00056,2.8878008376523,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00056vlr,TARA_SOC_28_MAG_00056vlrtaxogroup_middle,TARA_SOC_28_MAG_00056548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00056,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00067,3.02287753257427,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00067vlr,TARA_SOC_28_MAG_00067vlrtaxogroup_middle,TARA_SOC_28_MAG_00067548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00067,,Unknown,
10Phaeocystistaxogroup_middle,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,TARA_MED_95_MAG_00403,2.65238729626362,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_MED_95_MAG_00403vlr,TARA_MED_95_MAG_00403vlrtaxogroup_middle,TARA_MED_95_MAG_00403c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,33,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214TARA_MED_95_MAG_00403,,Unknown,
10Phaeocystistaxogroup_middle,1584a344b0b62a97e5fe31e92393ac9d7026d0f7,TARA_AON_82_MAG_00337,2.72469724625735,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_AON_82_MAG_00337vlr,TARA_AON_82_MAG_00337vlrtaxogroup_middle,TARA_AON_82_MAG_003371584a344b0b62a97e5fe31e92393ac9d7026d0f7,99,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,1584a344b0b62a97e5fe31e92393ac9d7026d0f7TARA_AON_82_MAG_00337,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00064,3.76132365767121,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00064vlr,TARA_SOC_28_MAG_00064vlrtaxogroup_middle,TARA_SOC_28_MAG_00064548387ad489fab49c1d2a4c59e12012cf6e6a238,1,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00064,,Unknown,
10Phaeocystistaxogroup_middle,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,TARA_IOS_50_MAG_00142,2.630460152737,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_IOS_50_MAG_00142vlr,TARA_IOS_50_MAG_00142vlrtaxogroup_middle,TARA_IOS_50_MAG_00142c59b3dbcc7a3d75eccaa8764beb49e7c707fb214,83,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,c59b3dbcc7a3d75eccaa8764beb49e7c707fb214TARA_IOS_50_MAG_00142,,Unknown,
10Phaeocystistaxogroup_middle,589cbd0c1ebd9618f516ac7674b772320d6df481,TARA_AON_82_MAG_00318,3.03400170493615,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_AON_82_MAG_00318vlr,TARA_AON_82_MAG_00318vlrtaxogroup_middle,TARA_AON_82_MAG_00318589cbd0c1ebd9618f516ac7674b772320d6df481,83,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,589cbd0c1ebd9618f516ac7674b772320d6df481TARA_AON_82_MAG_00318,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00059,3.93538139002371,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00059vlr,TARA_SOC_28_MAG_00059vlrtaxogroup_middle,TARA_SOC_28_MAG_00059548387ad489fab49c1d2a4c59e12012cf6e6a238,1,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00059,,Unknown,
10Phaeocystistaxogroup_middle,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,TARA_ION_45_MAG_00169,2.67681764713191,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_ION_45_MAG_00169vlr,TARA_ION_45_MAG_00169vlrtaxogroup_middle,TARA_ION_45_MAG_00169e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2d,97,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,e2d35ece8c6b6942d7f0a722c93bbfd9d0abbf2dTARA_ION_45_MAG_00169,,Unknown,
10Phaeocystistaxogroup_middle,1584a344b0b62a97e5fe31e92393ac9d7026d0f7,TARA_PSE_93_MAG_00226,2.78628729027621,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_PSE_93_MAG_00226vlr,TARA_PSE_93_MAG_00226vlrtaxogroup_middle,TARA_PSE_93_MAG_002261584a344b0b62a97e5fe31e92393ac9d7026d0f7,115,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,1584a344b0b62a97e5fe31e92393ac9d7026d0f7TARA_PSE_93_MAG_00226,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00057,4.02420115563996,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00057vlr,TARA_SOC_28_MAG_00057vlrtaxogroup_middle,TARA_SOC_28_MAG_00057548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00057,,Unknown,
10Phaeocystistaxogroup_middle,548387ad489fab49c1d2a4c59e12012cf6e6a238,TARA_SOC_28_MAG_00074,2.81132719429113,10,Phaeocystis,taxogroup_middle,vlr,Phaeocystales,TARA_SOC_28_MAG_00074vlr,TARA_SOC_28_MAG_00074vlrtaxogroup_middle,TARA_SOC_28_MAG_00074548387ad489fab49c1d2a4c59e12012cf6e6a238,,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,131,548387ad489fab49c1d2a4c59e12012cf6e6a238TARA_SOC_28_MAG_00074,,Unknown,
10Pseudo-nitzschiagenus,c3a194efbb65bb391c198d84ad5915e33d271743,TARA_ARC_108_MAG_00212,2.80898069050293,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00212vlr,TARA_ARC_108_MAG_00212vlrgenus,TARA_ARC_108_MAG_00212c3a194efbb65bb391c198d84ad5915e33d271743,3,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,c3a194efbb65bb391c198d84ad5915e33d271743TARA_ARC_108_MAG_00212,,Unknown,
10Pseudo-nitzschiagenus,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_ARC_108_MAG_00228,2.4888119170576,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00228vlr,TARA_ARC_108_MAG_00228vlrgenus,TARA_ARC_108_MAG_00228c6070e169f89c95433a06f7ed0bd5a3d135ea392,6,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_ARC_108_MAG_00228,,Unknown,
10Pseudo-nitzschiagenus,c3a194efbb65bb391c198d84ad5915e33d271743,TARA_IOS_50_MAG_00115,2.82137522365418,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_IOS_50_MAG_00115vlr,TARA_IOS_50_MAG_00115vlrgenus,TARA_IOS_50_MAG_00115c3a194efbb65bb391c198d84ad5915e33d271743,3,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,c3a194efbb65bb391c198d84ad5915e33d271743TARA_IOS_50_MAG_00115,,Unknown,
10Pseudo-nitzschiagenus,62dd54f24b1b8c95bd0f8b5e3b765cedc27d2878,TARA_PSE_93_MAG_00213,2.65708884125556,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_PSE_93_MAG_00213vlr,TARA_PSE_93_MAG_00213vlrgenus,TARA_PSE_93_MAG_0021362dd54f24b1b8c95bd0f8b5e3b765cedc27d2878,53,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,62dd54f24b1b8c95bd0f8b5e3b765cedc27d2878TARA_PSE_93_MAG_00213,,Unknown,
10Pseudo-nitzschiagenus,c3a194efbb65bb391c198d84ad5915e33d271743,TARA_PSW_86_MAG_00222,2.9793934021653,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_PSW_86_MAG_00222vlr,TARA_PSW_86_MAG_00222vlrgenus,TARA_PSW_86_MAG_00222c3a194efbb65bb391c198d84ad5915e33d271743,4,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,c3a194efbb65bb391c198d84ad5915e33d271743TARA_PSW_86_MAG_00222,,Unknown,
10Pseudo-nitzschiagenus,c6070e169f89c95433a06f7ed0bd5a3d135ea392,TARA_ARC_108_MAG_00230,2.74901266375715,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_ARC_108_MAG_00230vlr,TARA_ARC_108_MAG_00230vlrgenus,TARA_ARC_108_MAG_00230c6070e169f89c95433a06f7ed0bd5a3d135ea392,6,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,c6070e169f89c95433a06f7ed0bd5a3d135ea392TARA_ARC_108_MAG_00230,,Unknown,
10Pseudo-nitzschiagenus,1d0f5b1b3359d8f06219a84b84452707e2f87fee,TARA_PSW_86_MAG_00236,2.48513250291655,10,Pseudo-nitzschia,genus,vlr,g:Pseudo-nitzschia,TARA_PSW_86_MAG_00236vlr,TARA_PSW_86_MAG_00236vlrgenus,TARA_PSW_86_MAG_002361d0f5b1b3359d8f06219a84b84452707e2f87fee,10,0.167746806488119,0.879626586150589,0.398117406607563,0.214957502579884,131,1d0f5b1b3359d8f06219a84b84452707e2f87feeTARA_PSW_86_MAG_00236,,Unknown,
10Pseudo-nitzschiataxogroup_middle,87832fd685082e288eb61a29dcd903cbee50e179,TARA_ARC_108_MAG_00212,6.49452499967701,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_ARC_108_MAG_00212vlr,TARA_ARC_108_MAG_00212vlrtaxogroup_middle,TARA_ARC_108_MAG_0021287832fd685082e288eb61a29dcd903cbee50e179,3,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,87832fd685082e288eb61a29dcd903cbee50e179TARA_ARC_108_MAG_00212,,Unknown,
10Pseudo-nitzschiataxogroup_middle,523d7a2e4914d1de121ba0a329ae27fd37244d80,TARA_ARC_108_MAG_00228,6.65196932676628,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_ARC_108_MAG_00228vlr,TARA_ARC_108_MAG_00228vlrtaxogroup_middle,TARA_ARC_108_MAG_00228523d7a2e4914d1de121ba0a329ae27fd37244d80,6,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,523d7a2e4914d1de121ba0a329ae27fd37244d80TARA_ARC_108_MAG_00228,,Unknown,
10Pseudo-nitzschiataxogroup_middle,76040c75a58710fd5e719e86e16f8d4f30c3b632,TARA_IOS_50_MAG_00115,6.34552189941991,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_IOS_50_MAG_00115vlr,TARA_IOS_50_MAG_00115vlrtaxogroup_middle,TARA_IOS_50_MAG_0011576040c75a58710fd5e719e86e16f8d4f30c3b632,8,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,76040c75a58710fd5e719e86e16f8d4f30c3b632TARA_IOS_50_MAG_00115,,Unknown,
10Pseudo-nitzschiataxogroup_middle,345ae2ded1f70037bfc451fe888e00ea94b5d7a4,TARA_PSE_93_MAG_00213,5.7572160622366,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_PSE_93_MAG_00213vlr,TARA_PSE_93_MAG_00213vlrtaxogroup_middle,TARA_PSE_93_MAG_00213345ae2ded1f70037bfc451fe888e00ea94b5d7a4,57,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,345ae2ded1f70037bfc451fe888e00ea94b5d7a4TARA_PSE_93_MAG_00213,,Unknown,
10Pseudo-nitzschiataxogroup_middle,76040c75a58710fd5e719e86e16f8d4f30c3b632,TARA_PSW_86_MAG_00222,6.63610814227649,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_PSW_86_MAG_00222vlr,TARA_PSW_86_MAG_00222vlrtaxogroup_middle,TARA_PSW_86_MAG_0022276040c75a58710fd5e719e86e16f8d4f30c3b632,4,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,76040c75a58710fd5e719e86e16f8d4f30c3b632TARA_PSW_86_MAG_00222,,Unknown,
10Pseudo-nitzschiataxogroup_middle,76040c75a58710fd5e719e86e16f8d4f30c3b632,TARA_ARC_108_MAG_00230,6.50928136510648,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_ARC_108_MAG_00230vlr,TARA_ARC_108_MAG_00230vlrtaxogroup_middle,TARA_ARC_108_MAG_0023076040c75a58710fd5e719e86e16f8d4f30c3b632,,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,76040c75a58710fd5e719e86e16f8d4f30c3b632TARA_ARC_108_MAG_00230,,Unknown,
10Pseudo-nitzschiataxogroup_middle,345ae2ded1f70037bfc451fe888e00ea94b5d7a4,TARA_PSW_86_MAG_00236,5.56592032912848,10,Pseudo-nitzschia,taxogroup_middle,vlr,Bacillariophyceae,TARA_PSW_86_MAG_00236vlr,TARA_PSW_86_MAG_00236vlrtaxogroup_middle,TARA_PSW_86_MAG_00236345ae2ded1f70037bfc451fe888e00ea94b5d7a4,68,0.329851672291342,1.03486346679614,0.550046893744961,0.21703197149771,131,345ae2ded1f70037bfc451fe888e00ea94b5d7a4TARA_PSW_86_MAG_00236,,Unknown,
10Sister_Pelagomonastaxogroup_middle,0c1363aada7d27a290b661835464e61cb86d98e3,TARA_AOS_82_MAG_00045,2.32443098413114,10,Sister_Pelagomonas,taxogroup_middle,vlr,Pelagomonadales,TARA_AOS_82_MAG_00045vlr,TARA_AOS_82_MAG_00045vlrtaxogroup_middle,TARA_AOS_82_MAG_000450c1363aada7d27a290b661835464e61cb86d98e3,5,0.20577772882774,0.390201895431363,0.289625097712313,0.0379694762041535,131,0c1363aada7d27a290b661835464e61cb86d98e3TARA_AOS_82_MAG_00045,,Unknown,
10Sister_Pelagomonastaxogroup_middle,547f8231e8c129728fe7bf7a60a461ab580f5365,TARA_ARC_108_MAG_00123,2.33029237548924,10,Sister_Pelagomonas,taxogroup_middle,vlr,Pelagomonadales,TARA_ARC_108_MAG_00123vlr,TARA_ARC_108_MAG_00123vlrtaxogroup_middle,TARA_ARC_108_MAG_00123547f8231e8c129728fe7bf7a60a461ab580f5365,3,0.20577772882774,0.390201895431363,0.289625097712313,0.0379694762041535,131,547f8231e8c129728fe7bf7a60a461ab580f5365TARA_ARC_108_MAG_00123,,Unknown,
10Skeletonemataxogroup_middle,bd9f1d4612a7e5c118b22c8459fddd077422b42c,TARA_ARC_108_MAG_00138,6.35535070922969,10,Skeletonema,taxogroup_middle,vlr,Mediophyceae,TARA_ARC_108_MAG_00138vlr,TARA_ARC_108_MAG_00138vlrtaxogroup_middle,TARA_ARC_108_MAG_00138bd9f1d4612a7e5c118b22c8459fddd077422b42c,16,0.326874285569551,0.57703881761468,0.448495752829324,0.0610374845161987,131,bd9f1d4612a7e5c118b22c8459fddd077422b42cTARA_ARC_108_MAG_00138,,Unknown,
10Skeletonemataxogroup_middle,974b0f257e27071c51f6375387fa078feb8a49b9,TARA_ARC_108_MAG_00253,6.22583458692306,10,Skeletonema,taxogroup_middle,vlr,Mediophyceae,TARA_ARC_108_MAG_00253vlr,TARA_ARC_108_MAG_00253vlrtaxogroup_middle,TARA_ARC_108_MAG_00253974b0f257e27071c51f6375387fa078feb8a49b9,13,0.326874285569551,0.57703881761468,0.448495752829324,0.0610374845161987,131,974b0f257e27071c51f6375387fa078feb8a49b9TARA_ARC_108_MAG_00253,,Unknown,
10Skeletonemataxogroup_middle,7eb31300ef51e1cf91d1f1cbe87ae6e37a822c27,TARA_MED_95_MAG_00394,6.59529650667237,10,Skeletonema,taxogroup_middle,vlr,Mediophyceae,TARA_MED_95_MAG_00394vlr,TARA_MED_95_MAG_00394vlrtaxogroup_middle,TARA_MED_95_MAG_003947eb31300ef51e1cf91d1f1cbe87ae6e37a822c27,4,0.326874285569551,0.57703881761468,0.448495752829324,0.0610374845161987,131,7eb31300ef51e1cf91d1f1cbe87ae6e37a822c27TARA_MED_95_MAG_00394,,Unknown,
10Strombidiumtaxogroup_middle,fd2168dadadaf8db1356cbc2a21976b3f52336c4,TARA_ARC_108_MAG_00301,5.93681229402732,10,Strombidium,taxogroup_middle,vlr,Oligotrichia,TARA_ARC_108_MAG_00301vlr,TARA_ARC_108_MAG_00301vlrtaxogroup_middle,TARA_ARC_108_MAG_00301fd2168dadadaf8db1356cbc2a21976b3f52336c4,11,0.373454905201876,0.539303614224903,0.439086202169909,0.0346679912299438,131,fd2168dadadaf8db1356cbc2a21976b3f52336c4TARA_ARC_108_MAG_00301,,Unknown,
10Strombidiumtaxogroup_middle,54d60eeb04740b1a630b7b902499db376d887164,TARA_ARC_108_MAG_00302,6.09056418522309,10,Strombidium,taxogroup_middle,vlr,Oligotrichia,TARA_ARC_108_MAG_00302vlr,TARA_ARC_108_MAG_00302vlrtaxogroup_middle,TARA_ARC_108_MAG_0030254d60eeb04740b1a630b7b902499db376d887164,,0.373454905201876,0.539303614224903,0.439086202169909,0.0346679912299438,131,54d60eeb04740b1a630b7b902499db376d887164TARA_ARC_108_MAG_00302,,Unknown,
10Strombidiumtaxogroup_middle,0530af9c82d816b1a9f1fc059d034a92eb25e755,TARA_ARC_108_MAG_00309,5.99342393648093,10,Strombidium,taxogroup_middle,vlr,Oligotrichia,TARA_ARC_108_MAG_00309vlr,TARA_ARC_108_MAG_00309vlrtaxogroup_middle,TARA_ARC_108_MAG_003090530af9c82d816b1a9f1fc059d034a92eb25e755,4,0.373454905201876,0.539303614224903,0.439086202169909,0.0346679912299438,131,0530af9c82d816b1a9f1fc059d034a92eb25e755TARA_ARC_108_MAG_00309,,Unknown,
10Synedropsistaxogroup_middle,a192ff61bc4b1a61729bff42bb1297c4f1443fe3,TARA_ARC_108_MAG_00165,6.41169883867576,10,Synedropsis,taxogroup_middle,vlr,Bacillariophyceae,TARA_ARC_108_MAG_00165vlr,TARA_ARC_108_MAG_00165vlrtaxogroup_middle,TARA_ARC_108_MAG_00165a192ff61bc4b1a61729bff42bb1297c4f1443fe3,7,0.674736611955621,0.786722452588877,0.717847018969273,0.0212332834271705,131,a192ff61bc4b1a61729bff42bb1297c4f1443fe3TARA_ARC_108_MAG_00165,,Unknown,
10Thalassiosiragenus,0da01cc87341c145142e53615682639ee0915b60,TARA_ARC_108_MAG_00252,2.26179453144612,10,Thalassiosira,genus,vlr,g:Thalassiosira,TARA_ARC_108_MAG_00252vlr,TARA_ARC_108_MAG_00252vlrgenus,TARA_ARC_108_MAG_002520da01cc87341c145142e53615682639ee0915b60,12,0.285620122723662,0.764657213225084,0.457232336549589,0.125452293640012,131,0da01cc87341c145142e53615682639ee0915b60TARA_ARC_108_MAG_00252,,Unknown,
10Thalassiosiragenus,0da01cc87341c145142e53615682639ee0915b60,TARA_ARC_108_MAG_00269,2.34704466213906,10,Thalassiosira,genus,vlr,g:Thalassiosira,TARA_ARC_108_MAG_00269vlr,TARA_ARC_108_MAG_00269vlrgenus,TARA_ARC_108_MAG_002690da01cc87341c145142e53615682639ee0915b60,10,0.285620122723662,0.764657213225084,0.457232336549589,0.125452293640012,131,0da01cc87341c145142e53615682639ee0915b60TARA_ARC_108_MAG_00269,,Unknown,
10Thalassiosiragenus,0da01cc87341c145142e53615682639ee0915b60,TARA_ARC_108_MAG_00313,2.54218637897177,10,Thalassiosira,genus,vlr,g:Thalassiosira,TARA_ARC_108_MAG_00313vlr,TARA_ARC_108_MAG_00313vlrgenus,TARA_ARC_108_MAG_003130da01cc87341c145142e53615682639ee0915b60,9,0.285620122723662,0.764657213225084,0.457232336549589,0.125452293640012,131,0da01cc87341c145142e53615682639ee0915b60TARA_ARC_108_MAG_00313,,Unknown,
10Thalassiosiragenus,0da01cc87341c145142e53615682639ee0915b60,TARA_AOS_82_MAG_00147,2.50057334714208,10,Thalassiosira,genus,vlr,g:Thalassiosira,TARA_AOS_82_MAG_00147vlr,TARA_AOS_82_MAG_00147vlrgenus,TARA_AOS_82_MAG_001470da01cc87341c145142e53615682639ee0915b60,3,0.285620122723662,0.764657213225084,0.457232336549589,0.125452293640012,131,0da01cc87341c145142e53615682639ee0915b60TARA_AOS_82_MAG_00147,,Unknown,
10Thalassiosiragenus,0da01cc87341c145142e53615682639ee0915b60,TARA_PSW_86_MAG_00261,2.41447273980983,10,Thalassiosira,genus,vlr,g:Thalassiosira,TARA_PSW_86_MAG_00261vlr,TARA_PSW_86_MAG_00261vlrgenus,TARA_PSW_86_MAG_002610da01cc87341c145142e53615682639ee0915b60,5,0.285620122723662,0.764657213225084,0.457232336549589,0.125452293640012,131,0da01cc87341c145142e53615682639ee0915b60TARA_PSW_86_MAG_00261,,Unknown,
